genome1,genome2,dist,similarity
GCF_022690385.1.fna,GCF_031728675.1.fna,0.022637784,0.9773622
GCF_022690425.1.fna,GCF_031728675.1.fna,0.02285707,0.97714293
GCF_022690375.1.fna,GCF_031728675.1.fna,0.007706821,0.9922932
GCF_022689675.1.fna,GCF_031728675.1.fna,0.021430492,0.9785695
GCF_022690245.1.fna,GCF_031728675.1.fna,0.022204995,0.977795
GCF_037700295.1.fna,GCF_031728675.1.fna,0.021292329,0.9787077
GCF_015274535.1.fna,GCF_031728675.1.fna,0.021430492,0.9785695
GCF_022689845.1.fna,GCF_031728675.1.fna,0.021920502,0.9780795
GCF_022689745.1.fna,GCF_031728675.1.fna,0.021499872,0.9785001
GCF_022689925.1.fna,GCF_031728675.1.fna,0.025080502,0.9749195
GCF_015274655.1.fna,GCF_031728675.1.fna,0.021430492,0.9785695
GCF_022690325.1.fna,GCF_031728675.1.fna,0.007855296,0.9921447
GCF_022689785.1.fna,GCF_031728675.1.fna,0.0052485466,0.99475145
GCF_031728155.1.fna,GCF_031728675.1.fna,0.022062302,0.9779377
GCF_037700455.1.fna,GCF_031728675.1.fna,0.0071959496,0.99280405
GCF_022689905.1.fna,GCF_031728675.1.fna,0.021086395,0.9789136
GCF_022690105.1.fna,GCF_031728675.1.fna,0.021920502,0.9780795
GCF_022689975.1.fna,GCF_031728675.1.fna,0.022062302,0.9779377
GCF_022689705.1.fna,GCF_031728675.1.fna,0.008888602,0.9911114
GCF_031728835.1.fna,GCF_031728675.1.fna,0.021639287,0.9783607
GCF_031728115.1.fna,GCF_031728675.1.fna,0.021639287,0.9783607
GCF_022689775.1.fna,GCF_031728675.1.fna,0.0069811344,0.99301887
GCF_031728455.1.fna,GCF_031728675.1.fna,0.0074496865,0.9925503
GCF_025143615.1.fna,GCF_031728675.1.fna,0.0072319508,0.99276805
GCF_052950835.1.fna,GCF_031728675.1.fna,0.012029827,0.9879702
GCF_040947125.1.fna,GCF_031728675.1.fna,0.007706821,0.9922932
GCF_017315645.1.fna,GCF_031728675.1.fna,0.02115482,0.9788452
GCF_040947645.1.fna,GCF_031728675.1.fna,0.021709323,0.9782907
GCF_022690345.1.fna,GCF_031728675.1.fna,0.022062302,0.9779377
GCF_022689645.1.fna,GCF_031728675.1.fna,0.007929981,0.99207
GCF_022690295.1.fna,GCF_031728675.1.fna,0.024525821,0.9754742
GCF_031728715.1.fna,GCF_031728675.1.fna,0.0058416724,0.9941583
GCF_031728295.1.fna,GCF_031728675.1.fna,0.021430492,0.9785695
GCF_040947065.1.fna,GCF_031728675.1.fna,0.01091361,0.9890864
GCF_037695175.1.fna,GCF_031728675.1.fna,0.0077809095,0.9922191
GCF_031728475.1.fna,GCF_031728675.1.fna,0.022062302,0.9779377
GCF_022690045.1.fna,GCF_047653525.1.fna,0.02115482,0.9788452
GCF_017315625.1.fna,GCF_047653525.1.fna,0.008849382,0.9911506
GCF_900458635.1.fna,GCF_047653525.1.fna,0.021430492,0.9785695
GCF_022689565.1.fna,GCF_047653525.1.fna,0.009406269,0.99059373
GCF_029926905.1.fna,GCF_047653525.1.fna,0.010611594,0.9893884
GCF_040947025.1.fna,GCF_047653525.1.fna,0.009896278,0.9901037
GCF_022690065.1.fna,GCF_047653525.1.fna,0.009446621,0.9905534
GCF_022689765.1.fna,GCF_047653525.1.fna,0.009446621,0.9905534
GCF_022690265.1.fna,GCF_047653525.1.fna,0.009325743,0.99067426
GCF_022689615.1.fna,GCF_047653525.1.fna,0.008810163,0.99118984
GCF_031728745.1.fna,GCF_047653525.1.fna,0.008927941,0.99107206
GCF_022690275.1.fna,GCF_047653525.1.fna,0.009365916,0.9906341
GCF_047653515.1.fna,GCF_047653525.1.fna,0.008499503,0.9915005
GCF_031728275.1.fna,GCF_047653525.1.fna,0.022492707,0.9775073
GCF_022690115.1.fna,GCF_047653525.1.fna,0.015616,0.984384
GCF_031728735.1.fna,GCF_047653525.1.fna,0.010313988,0.989686
GCF_036419895.1.fna,GCF_047653525.1.fna,0.021639287,0.9783607
GCF_000269685.1.fna,GCF_047653525.1.fna,0.010020673,0.9899793
GCF_031728515.1.fna,GCF_047653525.1.fna,0.012681901,0.9873181
GCF_037700155.1.fna,GCF_047653525.1.fna,0.008269668,0.99173033
GCF_022690225.1.fna,GCF_047653525.1.fna,0.021430492,0.9785695
GCF_022689945.1.fna,GCF_047653525.1.fna,0.011531293,0.9884687
GCF_015274585.1.fna,GCF_047653525.1.fna,0.01010412,0.9898959
GCF_031728415.1.fna,GCF_047653525.1.fna,0.023226798,0.9767732
GCF_031729015.1.fna,GCF_047653525.1.fna,0.021709323,0.9782907
GCF_037700315.1.fna,GCF_047653525.1.fna,0.023226798,0.9767732
GCF_031728795.1.fna,GCF_047653525.1.fna,0.020950079,0.9790499
GCF_031728555.1.fna,GCF_047653525.1.fna,0.009406269,0.99059373
GCF_029926865.1.fna,GCF_047653525.1.fna,0.010611594,0.9893884
GCF_040947225.1.fna,GCF_047653525.1.fna,0.0201478,0.9798522
GCF_031728695.1.fna,GCF_047653525.1.fna,0.021991313,0.9780087
GCF_022689665.1.fna,GCF_047653525.1.fna,0.022637784,0.9773622
GCF_029926915.1.fna,GCF_047653525.1.fna,0.009772658,0.99022734
GCF_031728315.1.fna,GCF_047653525.1.fna,0.008615434,0.99138457
GCF_031727255.1.fna,GCF_047653525.1.fna,0.012029827,0.9879702
GCF_022690205.1.fna,GCF_047653525.1.fna,0.023078203,0.9769218
GCF_031727455.1.fna,GCF_047653525.1.fna,0.028496683,0.9715033
GCF_022690025.1.fna,GCF_047653525.1.fna,0.022492707,0.9775073
GCF_031727075.1.fna,GCF_047653525.1.fna,0.008810163,0.99118984
GCF_022690145.1.fna,GCF_047653525.1.fna,0.009568274,0.9904317
GCF_002901845.1.fna,GCF_047653525.1.fna,0.021430492,0.9785695
GCF_022689825.1.fna,GCF_047653525.1.fna,0.009446621,0.9905534
GCF_031728675.1.fna,GCF_047653525.1.fna,0.021639287,0.9783607
GCF_047653525.1.fna,GCF_047653525.1.fna,0.0,1.0
GCF_022690085.1.fna,GCF_047653525.1.fna,0.02867949,0.9713205
GCF_037700135.1.fna,GCF_047653525.1.fna,0.010313988,0.989686
GCF_025143205.1.fna,GCF_047653525.1.fna,0.010187805,0.9898122
GCF_031728895.1.fna,GCF_047653525.1.fna,0.02115482,0.9788452
GCF_040947605.1.fna,GCF_047653525.1.fna,0.010483503,0.9895165
GCF_031727355.1.fna,GCF_047653525.1.fna,0.009365916,0.9906341
GCF_015274675.1.fna,GCF_047653525.1.fna,0.009731591,0.9902684
GCF_036420075.1.fna,GCF_047653525.1.fna,0.011486471,0.9885135
GCF_013267575.1.fna,GCF_047653525.1.fna,0.021639287,0.9783607
GCF_031727055.1.fna,GCF_047653525.1.fna,0.023982882,0.9760171
GCF_037700375.1.fna,GCF_047653525.1.fna,0.022204995,0.977795
GCF_022690005.1.fna,GCF_047653525.1.fna,0.02115482,0.9788452
GCF_031631055.1.fna,GCF_047653525.1.fna,0.019691885,0.9803081
GCF_031728495.1.fna,GCF_047653525.1.fna,0.021223426,0.9787766
GCF_964211265.1.fna,GCF_047653525.1.fna,0.021361291,0.9786387
GCF_031727535.1.fna,GCF_047653525.1.fna,0.02352649,0.9764735
GCF_025143445.1.fna,GCF_047653525.1.fna,0.021018088,0.9789819
GCF_022689855.1.fna,GCF_047653525.1.fna,0.022565126,0.9774349
GCF_022689725.1.fna,GCF_047653525.1.fna,0.022637784,0.9773622
GCF_031727275.1.fna,GCF_047653525.1.fna,0.021991313,0.9780087
GCF_031728235.1.fna,GCF_047653525.1.fna,0.01091361,0.9890864
GCF_040947205.1.fna,GCF_047653525.1.fna,0.008004963,0.99199504
GCF_031727235.1.fna,GCF_047653525.1.fna,0.022492707,0.9775073
GCF_022690165.1.fna,GCF_047653525.1.fna,0.009446621,0.9905534
GCF_031728075.1.fna,GCF_047653525.1.fna,0.010229826,0.9897702
GCF_022689965.1.fna,GCF_047653525.1.fna,0.009406269,0.99059373
GCF_022689575.1.fna,GCF_047653525.1.fna,0.022637784,0.9773622
GCF_037694985.1.fna,GCF_047653525.1.fna,0.010187805,0.9898122
GCF_022690185.1.fna,GCF_047653525.1.fna,0.021920502,0.9780795
GCF_031728335.1.fna,GCF_047653525.1.fna,0.011044383,0.9889556
GCF_031728095.1.fna,GCF_047653525.1.fna,0.021779478,0.9782205
GCF_022690385.1.fna,GCF_047653525.1.fna,0.010398626,0.9896014
GCF_022690425.1.fna,GCF_047653525.1.fna,0.010229826,0.9897702
GCF_022690375.1.fna,GCF_047653525.1.fna,0.021361291,0.9786387
GCF_022689675.1.fna,GCF_047653525.1.fna,0.008888602,0.9911114
GCF_022690245.1.fna,GCF_047653525.1.fna,0.0089674,0.9910326
GCF_037700295.1.fna,GCF_047653525.1.fna,0.00823164,0.99176836
GCF_015274535.1.fna,GCF_047653525.1.fna,0.01010412,0.9898959
GCF_022689845.1.fna,GCF_047653525.1.fna,0.009813786,0.9901862
GCF_022689745.1.fna,GCF_047653525.1.fna,0.008810163,0.99118984
GCF_022689925.1.fna,GCF_047653525.1.fna,0.029235482,0.9707645
GCF_015274655.1.fna,GCF_047653525.1.fna,0.01010412,0.9898959
GCF_022690325.1.fna,GCF_047653525.1.fna,0.0201478,0.9798522
GCF_022689785.1.fna,GCF_047653525.1.fna,0.02115482,0.9788452
GCF_031728155.1.fna,GCF_047653525.1.fna,0.008810163,0.99118984
GCF_037700455.1.fna,GCF_047653525.1.fna,0.022062302,0.9779377
GCF_022689905.1.fna,GCF_047653525.1.fna,0.008693099,0.9913069
GCF_022690105.1.fna,GCF_047653525.1.fna,0.010611594,0.9893884
GCF_022689975.1.fna,GCF_047653525.1.fna,0.0094870925,0.9905129
GCF_022689705.1.fna,GCF_047653525.1.fna,0.023301423,0.9766986
GCF_031728835.1.fna,GCF_047653525.1.fna,0.009006858,0.99099314
GCF_031728115.1.fna,GCF_047653525.1.fna,0.011000693,0.9889993
GCF_022689775.1.fna,GCF_047653525.1.fna,0.022348404,0.9776516
GCF_031728455.1.fna,GCF_047653525.1.fna,0.021639287,0.9783607
GCF_025143615.1.fna,GCF_047653525.1.fna,0.022420406,0.9775796
GCF_052950835.1.fna,GCF_047653525.1.fna,0.020814478,0.9791855
GCF_040947125.1.fna,GCF_047653525.1.fna,0.022710681,0.9772893
GCF_017315645.1.fna,GCF_047653525.1.fna,0.008422613,0.9915774
GCF_040947645.1.fna,GCF_047653525.1.fna,0.010526121,0.9894739
GCF_022690345.1.fna,GCF_047653525.1.fna,0.008849382,0.9911506
GCF_022689645.1.fna,GCF_047653525.1.fna,0.023301423,0.9766986
GCF_022690295.1.fna,GCF_047653525.1.fna,0.011938274,0.9880617
GCF_031728715.1.fna,GCF_047653525.1.fna,0.02115482,0.9788452
GCF_031728295.1.fna,GCF_047653525.1.fna,0.008384287,0.9916157
GCF_040947065.1.fna,GCF_047653525.1.fna,0.020082176,0.9799178
GCF_037695175.1.fna,GCF_047653525.1.fna,0.02213347,0.97786653
GCF_031728475.1.fna,GCF_047653525.1.fna,0.010654509,0.9893455
GCF_022690045.1.fna,GCF_022690085.1.fna,0.022930622,0.9770694
GCF_017315625.1.fna,GCF_022690085.1.fna,0.025976717,0.9740233
GCF_900458635.1.fna,GCF_022690085.1.fna,0.022710681,0.9772893
GCF_022689565.1.fna,GCF_022690085.1.fna,0.026990712,0.9730093
GCF_029926905.1.fna,GCF_022690085.1.fna,0.028587997,0.971412
GCF_040947025.1.fna,GCF_022690085.1.fna,0.02707702,0.972923
GCF_022690065.1.fna,GCF_022690085.1.fna,0.026733518,0.9732665
GCF_022689765.1.fna,GCF_022690085.1.fna,0.027600586,0.9723994
GCF_022690265.1.fna,GCF_022690085.1.fna,0.026478827,0.9735212
GCF_022689615.1.fna,GCF_022690085.1.fna,0.025893986,0.974106
GCF_031728745.1.fna,GCF_022690085.1.fna,0.026563525,0.9734365
GCF_022690275.1.fna,GCF_022690085.1.fna,0.02681899,0.973181
GCF_047653515.1.fna,GCF_022690085.1.fna,0.02768892,0.9723111
GCF_031728275.1.fna,GCF_022690085.1.fna,0.023301423,0.9766986
GCF_022690115.1.fna,GCF_022690085.1.fna,0.028405726,0.9715943
GCF_031728735.1.fna,GCF_022690085.1.fna,0.027777493,0.9722225
GCF_036419895.1.fna,GCF_022690085.1.fna,0.02227658,0.9777234
GCF_000269685.1.fna,GCF_022690085.1.fna,0.0287714,0.9712286
GCF_031728515.1.fna,GCF_022690085.1.fna,0.030188084,0.9698119
GCF_037700155.1.fna,GCF_022690085.1.fna,0.026143014,0.973857
GCF_022690225.1.fna,GCF_022690085.1.fna,0.02460432,0.9753957
GCF_022689945.1.fna,GCF_022690085.1.fna,0.028587997,0.971412
GCF_015274585.1.fna,GCF_022690085.1.fna,0.026478827,0.9735212
GCF_031728415.1.fna,GCF_022690085.1.fna,0.024920821,0.9750792
GCF_031729015.1.fna,GCF_022690085.1.fna,0.02227658,0.9777234
GCF_037700315.1.fna,GCF_022690085.1.fna,0.023677707,0.9763223
GCF_031728795.1.fna,GCF_022690085.1.fna,0.023982882,0.9760171
GCF_031728555.1.fna,GCF_022690085.1.fna,0.026733518,0.9732665
GCF_029926865.1.fna,GCF_022690085.1.fna,0.028587997,0.971412
GCF_040947225.1.fna,GCF_022690085.1.fna,0.023004293,0.9769957
GCF_031728695.1.fna,GCF_022690085.1.fna,0.023004293,0.9769957
GCF_022689665.1.fna,GCF_022690085.1.fna,0.024291694,0.9757083
GCF_029926915.1.fna,GCF_022690085.1.fna,0.027600586,0.9723994
GCF_031728315.1.fna,GCF_022690085.1.fna,0.026059687,0.9739403
GCF_031727255.1.fna,GCF_022690085.1.fna,0.029423416,0.9705766
GCF_022690205.1.fna,GCF_022690085.1.fna,0.023451328,0.9765487
GCF_031727455.1.fna,GCF_022690085.1.fna,0.0031408668,0.99685913
GCF_022690025.1.fna,GCF_022690085.1.fna,0.024683118,0.9753169
GCF_031727075.1.fna,GCF_022690085.1.fna,0.025811493,0.9741885
GCF_022690145.1.fna,GCF_022690085.1.fna,0.026648402,0.9733516
GCF_002901845.1.fna,GCF_022690085.1.fna,0.022710681,0.9772893
GCF_022689825.1.fna,GCF_022690085.1.fna,0.027600586,0.9723994
GCF_031728675.1.fna,GCF_022690085.1.fna,0.023602009,0.976398
GCF_047653525.1.fna,GCF_022690085.1.fna,0.02867949,0.9713205
GCF_022690085.1.fna,GCF_022690085.1.fna,0.0,1.0
GCF_037700135.1.fna,GCF_022690085.1.fna,0.02768892,0.9723111
GCF_025143205.1.fna,GCF_022690085.1.fna,0.026563525,0.9734365
GCF_031728895.1.fna,GCF_022690085.1.fna,0.023301423,0.9766986
GCF_040947605.1.fna,GCF_022690085.1.fna,0.028134704,0.9718653
GCF_031727355.1.fna,GCF_022690085.1.fna,0.026990712,0.9730093
GCF_015274675.1.fna,GCF_022690085.1.fna,0.027600586,0.9723994
GCF_036420075.1.fna,GCF_022690085.1.fna,0.028496683,0.9715033
GCF_013267575.1.fna,GCF_022690085.1.fna,0.023602009,0.976398
GCF_031727055.1.fna,GCF_022690085.1.fna,0.023602009,0.976398
GCF_037700375.1.fna,GCF_022690085.1.fna,0.023602009,0.976398
GCF_022690005.1.fna,GCF_022690085.1.fna,0.022930622,0.9770694
GCF_031631055.1.fna,GCF_022690085.1.fna,0.024136782,0.9758632
GCF_031728495.1.fna,GCF_022690085.1.fna,0.022492707,0.9775073
GCF_964211265.1.fna,GCF_022690085.1.fna,0.024214208,0.9757858
GCF_031727535.1.fna,GCF_022690085.1.fna,0.024291694,0.9757083
GCF_025143445.1.fna,GCF_022690085.1.fna,0.02352649,0.9764735
GCF_022689855.1.fna,GCF_022690085.1.fna,0.023829877,0.9761701
GCF_022689725.1.fna,GCF_022690085.1.fna,0.024291694,0.9757083
GCF_031727275.1.fna,GCF_022690085.1.fna,0.023829877,0.9761701
GCF_031728235.1.fna,GCF_022690085.1.fna,0.029235482,0.9707645
GCF_040947205.1.fna,GCF_022690085.1.fna,0.026904702,0.9730953
GCF_031727235.1.fna,GCF_022690085.1.fna,0.023753703,0.9762463
GCF_022690165.1.fna,GCF_022690085.1.fna,0.026733518,0.9732665
GCF_031728075.1.fna,GCF_022690085.1.fna,0.02804488,0.9719551
GCF_022689965.1.fna,GCF_022690085.1.fna,0.02707702,0.972923
GCF_022689575.1.fna,GCF_022690085.1.fna,0.024291694,0.9757083
GCF_037694985.1.fna,GCF_022690085.1.fna,0.02804488,0.9719551
GCF_022690185.1.fna,GCF_022690085.1.fna,0.022492707,0.9775073
GCF_031728335.1.fna,GCF_022690085.1.fna,0.027600586,0.9723994
GCF_031728095.1.fna,GCF_022690085.1.fna,0.023602009,0.976398
GCF_022690385.1.fna,GCF_022690085.1.fna,0.027955472,0.9720445
GCF_022690425.1.fna,GCF_022690085.1.fna,0.027955472,0.9720445
GCF_022690375.1.fna,GCF_022690085.1.fna,0.023376226,0.9766238
GCF_022689675.1.fna,GCF_022690085.1.fna,0.025811493,0.9741885
GCF_022690245.1.fna,GCF_022690085.1.fna,0.026478827,0.9735212
GCF_037700295.1.fna,GCF_022690085.1.fna,0.026310384,0.9736896
GCF_015274535.1.fna,GCF_022690085.1.fna,0.026478827,0.9735212
GCF_022689845.1.fna,GCF_022690085.1.fna,0.027424872,0.9725751
GCF_022689745.1.fna,GCF_022690085.1.fna,0.025811493,0.9741885
GCF_022689925.1.fna,GCF_022690085.1.fna,0.0035191178,0.9964809
GCF_015274655.1.fna,GCF_022690085.1.fna,0.026478827,0.9735212
GCF_022690325.1.fna,GCF_022690085.1.fna,0.02285707,0.97714293
GCF_022689785.1.fna,GCF_022690085.1.fna,0.022204995,0.977795
GCF_031728155.1.fna,GCF_022690085.1.fna,0.026059687,0.9739403
GCF_037700455.1.fna,GCF_022690085.1.fna,0.023602009,0.976398
GCF_022689905.1.fna,GCF_022690085.1.fna,0.026059687,0.9739403
GCF_022690105.1.fna,GCF_022690085.1.fna,0.026990712,0.9730093
GCF_022689975.1.fna,GCF_022690085.1.fna,0.02751261,0.9724874
GCF_022689705.1.fna,GCF_022690085.1.fna,0.023376226,0.9766238
GCF_031728835.1.fna,GCF_022690085.1.fna,0.026310384,0.9736896
GCF_031728115.1.fna,GCF_022690085.1.fna,0.026310384,0.9736896
GCF_022689775.1.fna,GCF_022690085.1.fna,0.023152411,0.9768476
GCF_031728455.1.fna,GCF_022690085.1.fna,0.023152411,0.9768476
GCF_025143615.1.fna,GCF_022690085.1.fna,0.023004293,0.9769957
GCF_052950835.1.fna,GCF_022690085.1.fna,0.024683118,0.9753169
GCF_040947125.1.fna,GCF_022690085.1.fna,0.0244475,0.9755525
GCF_017315645.1.fna,GCF_022690085.1.fna,0.026563525,0.9734365
GCF_040947645.1.fna,GCF_022690085.1.fna,0.028134704,0.9718653
GCF_022690345.1.fna,GCF_022690085.1.fna,0.025976717,0.9740233
GCF_022689645.1.fna,GCF_022690085.1.fna,0.022930622,0.9770694
GCF_022690295.1.fna,GCF_022690085.1.fna,0.029423416,0.9705766
GCF_031728715.1.fna,GCF_022690085.1.fna,0.02156949,0.9784305
GCF_031728295.1.fna,GCF_022690085.1.fna,0.026648402,0.9733516
GCF_040947065.1.fna,GCF_022690085.1.fna,0.023753703,0.9762463
GCF_037695175.1.fna,GCF_022690085.1.fna,0.024059713,0.9759403
GCF_031728475.1.fna,GCF_022690085.1.fna,0.026478827,0.9735212
GCF_022690045.1.fna,GCF_037700135.1.fna,0.021920502,0.9780795
GCF_017315625.1.fna,GCF_037700135.1.fna,0.009896278,0.9901037
GCF_900458635.1.fna,GCF_037700135.1.fna,0.022348404,0.9776516
GCF_022689565.1.fna,GCF_037700135.1.fna,0.009731591,0.9902684
GCF_029926905.1.fna,GCF_037700135.1.fna,0.010441005,0.989559
GCF_040947025.1.fna,GCF_037700135.1.fna,0.009772658,0.99022734
GCF_022690065.1.fna,GCF_037700135.1.fna,0.008193672,0.9918063
GCF_022689765.1.fna,GCF_037700135.1.fna,0.0064892173,0.9935108
GCF_022690265.1.fna,GCF_037700135.1.fna,0.007892609,0.9921074
GCF_022689615.1.fna,GCF_037700135.1.fna,0.007632971,0.992367
GCF_031728745.1.fna,GCF_037700135.1.fna,0.009406269,0.99059373
GCF_022690275.1.fna,GCF_037700135.1.fna,0.009325743,0.99067426
GCF_047653515.1.fna,GCF_037700135.1.fna,0.008927941,0.99107206
GCF_031728275.1.fna,GCF_037700135.1.fna,0.022565126,0.9774349
GCF_022690115.1.fna,GCF_037700135.1.fna,0.014714479,0.9852855
GCF_031728735.1.fna,GCF_037700135.1.fna,0.010783613,0.9892164
GCF_036419895.1.fna,GCF_037700135.1.fna,0.022930622,0.9770694
GCF_000269685.1.fna,GCF_037700135.1.fna,0.009325743,0.99067426
GCF_031728515.1.fna,GCF_037700135.1.fna,0.010356188,0.9896438
GCF_037700155.1.fna,GCF_037700135.1.fna,0.0077438354,0.99225616
GCF_022690225.1.fna,GCF_037700135.1.fna,0.022565126,0.9774349
GCF_022689945.1.fna,GCF_037700135.1.fna,0.009731591,0.9902684
GCF_015274585.1.fna,GCF_037700135.1.fna,0.009568274,0.9904317
GCF_031728415.1.fna,GCF_037700135.1.fna,0.023451328,0.9765487
GCF_031729015.1.fna,GCF_037700135.1.fna,0.023004293,0.9769957
GCF_037700315.1.fna,GCF_037700135.1.fna,0.024369478,0.9756305
GCF_031728795.1.fna,GCF_037700135.1.fna,0.02156949,0.9784305
GCF_031728555.1.fna,GCF_037700135.1.fna,0.008155823,0.9918442
GCF_029926865.1.fna,GCF_037700135.1.fna,0.010441005,0.989559
GCF_040947225.1.fna,GCF_037700135.1.fna,0.021499872,0.9785001
GCF_031728695.1.fna,GCF_037700135.1.fna,0.022565126,0.9774349
GCF_022689665.1.fna,GCF_037700135.1.fna,0.023226798,0.9767732
GCF_029926915.1.fna,GCF_037700135.1.fna,0.009649754,0.99035025
GCF_031728315.1.fna,GCF_037700135.1.fna,0.0069455504,0.99305445
GCF_031727255.1.fna,GCF_037700135.1.fna,0.010483503,0.9895165
GCF_022690205.1.fna,GCF_037700135.1.fna,0.023078203,0.9769218
GCF_031727455.1.fna,GCF_037700135.1.fna,0.028587997,0.971412
GCF_022690025.1.fna,GCF_037700135.1.fna,0.022783816,0.9772162
GCF_031727075.1.fna,GCF_037700135.1.fna,0.007706821,0.9922932
GCF_022690145.1.fna,GCF_037700135.1.fna,0.008080244,0.99191976
GCF_002901845.1.fna,GCF_037700135.1.fna,0.02227658,0.9777234
GCF_022689825.1.fna,GCF_037700135.1.fna,0.0064892173,0.9935108
GCF_031728675.1.fna,GCF_037700135.1.fna,0.022204995,0.977795
GCF_047653525.1.fna,GCF_037700135.1.fna,0.010313988,0.989686
GCF_022690085.1.fna,GCF_037700135.1.fna,0.02768892,0.9723111
GCF_037700135.1.fna,GCF_037700135.1.fna,0.0,1.0
GCF_025143205.1.fna,GCF_037700135.1.fna,0.008849382,0.9911506
GCF_031728895.1.fna,GCF_037700135.1.fna,0.022204995,0.977795
GCF_040947605.1.fna,GCF_037700135.1.fna,0.010145903,0.9898541
GCF_031727355.1.fna,GCF_037700135.1.fna,0.009772658,0.99022734
GCF_015274675.1.fna,GCF_037700135.1.fna,0.009285569,0.99071443
GCF_036420075.1.fna,GCF_037700135.1.fna,0.009731591,0.9902684
GCF_013267575.1.fna,GCF_037700135.1.fna,0.02227658,0.9777234
GCF_031727055.1.fna,GCF_037700135.1.fna,0.024762094,0.9752379
GCF_037700375.1.fna,GCF_037700135.1.fna,0.02352649,0.9764735
GCF_022690005.1.fna,GCF_037700135.1.fna,0.021991313,0.9780087
GCF_031631055.1.fna,GCF_037700135.1.fna,0.021499872,0.9785001
GCF_031728495.1.fna,GCF_037700135.1.fna,0.021223426,0.9787766
GCF_964211265.1.fna,GCF_037700135.1.fna,0.023226798,0.9767732
GCF_031727535.1.fna,GCF_037700135.1.fna,0.023602009,0.976398
GCF_025143445.1.fna,GCF_037700135.1.fna,0.021639287,0.9783607
GCF_022689855.1.fna,GCF_037700135.1.fna,0.022204995,0.977795
GCF_022689725.1.fna,GCF_037700135.1.fna,0.023226798,0.9767732
GCF_031727275.1.fna,GCF_037700135.1.fna,0.022637784,0.9773622
GCF_031728235.1.fna,GCF_037700135.1.fna,0.010870218,0.9891298
GCF_040947205.1.fna,GCF_037700135.1.fna,0.00823164,0.99176836
GCF_031727235.1.fna,GCF_037700135.1.fna,0.02213347,0.97786653
GCF_022690165.1.fna,GCF_037700135.1.fna,0.008155823,0.9918442
GCF_031728075.1.fna,GCF_037700135.1.fna,0.009896278,0.9901037
GCF_022689965.1.fna,GCF_037700135.1.fna,0.009608984,0.990391
GCF_022689575.1.fna,GCF_037700135.1.fna,0.023226798,0.9767732
GCF_037694985.1.fna,GCF_037700135.1.fna,0.008771062,0.99122894
GCF_022690185.1.fna,GCF_037700135.1.fna,0.022930622,0.9770694
GCF_031728335.1.fna,GCF_037700135.1.fna,0.010568798,0.9894312
GCF_031728095.1.fna,GCF_037700135.1.fna,0.023226798,0.9767732
GCF_022690385.1.fna,GCF_037700135.1.fna,0.0061115623,0.99388844
GCF_022690425.1.fna,GCF_037700135.1.fna,0.009854972,0.990145
GCF_022690375.1.fna,GCF_037700135.1.fna,0.023078203,0.9769218
GCF_022689675.1.fna,GCF_037700135.1.fna,0.0077809095,0.9922191
GCF_022690245.1.fna,GCF_037700135.1.fna,0.007340491,0.9926595
GCF_037700295.1.fna,GCF_037700135.1.fna,0.007967472,0.9920325
GCF_015274535.1.fna,GCF_037700135.1.fna,0.009568274,0.9904317
GCF_022689845.1.fna,GCF_037700135.1.fna,0.0014438629,0.99855614
GCF_022689745.1.fna,GCF_037700135.1.fna,0.007706821,0.9922932
GCF_022689925.1.fna,GCF_037700135.1.fna,0.029517889,0.9704821
GCF_015274655.1.fna,GCF_037700135.1.fna,0.009568274,0.9904317
GCF_022690325.1.fna,GCF_037700135.1.fna,0.021920502,0.9780795
GCF_022689785.1.fna,GCF_037700135.1.fna,0.022062302,0.9779377
GCF_031728155.1.fna,GCF_037700135.1.fna,0.008771062,0.99122894
GCF_037700455.1.fna,GCF_037700135.1.fna,0.023376226,0.9766238
GCF_022689905.1.fna,GCF_037700135.1.fna,0.0070524216,0.9929476
GCF_022690105.1.fna,GCF_037700135.1.fna,0.010271788,0.9897282
GCF_022689975.1.fna,GCF_037700135.1.fna,0.006523907,0.9934761
GCF_022689705.1.fna,GCF_037700135.1.fna,0.024369478,0.9756305
GCF_031728835.1.fna,GCF_037700135.1.fna,0.007632971,0.992367
GCF_031728115.1.fna,GCF_037700135.1.fna,0.010313988,0.989686
GCF_022689775.1.fna,GCF_037700135.1.fna,0.02285707,0.97714293
GCF_031728455.1.fna,GCF_037700135.1.fna,0.02184987,0.9781501
GCF_025143615.1.fna,GCF_037700135.1.fna,0.022710681,0.9772893
GCF_052950835.1.fna,GCF_037700135.1.fna,0.022710681,0.9772893
GCF_040947125.1.fna,GCF_037700135.1.fna,0.023226798,0.9767732
GCF_017315645.1.fna,GCF_037700135.1.fna,0.007304251,0.99269575
GCF_040947645.1.fna,GCF_037700135.1.fna,0.010187805,0.9898122
GCF_022690345.1.fna,GCF_037700135.1.fna,0.008810163,0.99118984
GCF_022689645.1.fna,GCF_037700135.1.fna,0.02352649,0.9764735
GCF_022690295.1.fna,GCF_037700135.1.fna,0.010441005,0.989559
GCF_031728715.1.fna,GCF_037700135.1.fna,0.021779478,0.9782205
GCF_031728295.1.fna,GCF_037700135.1.fna,0.0075961947,0.9924038
GCF_040947065.1.fna,GCF_037700135.1.fna,0.021709323,0.9782907
GCF_037695175.1.fna,GCF_037700135.1.fna,0.023753703,0.9762463
